booking_id,client_id,service_type,shoot_date,shoot_days,location_city,currency,gross_amount_ngn,discount_pct,net_amount_ngn,fx_converted,status,lead_source,vat_applied,notes,dq_flags
BK-02782,XT-01631,Wedding Film,2024-12-04,1,Accra,NGN,3196000.0,0.0,3196000.0,False,In Production,Repeat Client,True,client rescheduled once,No issues
BK-02783,XT-01763,Unknown,2024-12-05,4,Port Harcourt,NGN,1664000.0,0.0,1664000.0,False,Postponed,TikTok,True,client rescheduled once,service_type_missing
BK-02784,XT-00477,Photoshoot,2024-12-05,1,Enugu,NGN,1804000.0,0.0,1804000.0,False,Postponed,Google,False,Not applicable,No issues
BK-02785,XT-01858,Event Coverage,2024-12-05,2,Lagos,NGN,5676000.0,0.05,5392200.0,False,Invoiced,Walk-in,True,"See contract, clause 4b - travel, per diem",No issues
BK-02786,XT-00060,Photoshoot,2024-12-05,1,Lagos,NGN,3028000.0,0.0,3028000.0,False,Completed,Referral,False,Not applicable,No issues
BK-02787,XT-01787,Wedding Film,2024-12-05,3,Lagos,NGN,9628000.0,0.0,9628000.0,False,Invoiced,Repeat Client,True,Not applicable,No issues
BK-02788,XT-01586,Event Coverage,2024-12-06,3,Atlanta,NGN,16969345.2,0.0,16969345.2,True,Cancelled,Unknown,True,"half payment received, balance pending",No issues
BK-02789,XT-01585,Studio Rental,2024-12-06,1,Dubai,NGN,1716001.2,0.1,1544401.08,True,Postponed,Referral,False,Not applicable,No issues
BK-02790,XT-01875,Photoshoot,2024-12-06,2,Lagos,NGN,1962000.0,0.0,1962000.0,False,Invoiced,Unknown,False,client rescheduled once,No issues
BK-02791,XT-01766,Wedding Film,2024-12-06,1,Lagos,NGN,2552000.0,0.0,2552000.0,False,Completed,Instagram,False,"Overtime: crew stayed till 2am, billed separately",shoot_days_counted_from_timesheets
BK-02792,XT-01820,Short Film,2024-12-06,1,Lagos,NGN,9370000.0,0.0,9370000.0,False,Completed,Referral,True,Not applicable,No issues
BK-02793,XT-00350,Corporate Documentary,2024-12-07,1,Port Harcourt,NGN,16277000.0,0.0,16277000.0,False,Invoiced,Agency Partner,True,"Client said ""make it cinematic, like Nolan""",No issues
BK-02794,XT-00093,Event Coverage,2024-12-07,1,London,NGN,2220396.8,0.0,2220396.8,True,Invoiced,Unknown,True,"half payment received, balance pending",fx_rate_carried_from_earlier_day
BK-02795,XT-00334,Photoshoot,2024-12-07,1,Lagos,NGN,3109000.0,0.0,3109000.0,False,Cancelled,Referral,True,client rescheduled once,location_city_taken_from_client
BK-02796,XT-00696,Event Coverage,2024-12-07,1,Lagos,NGN,2858000.0,0.0,2858000.0,False,Completed,Referral,True,"half payment received, balance pending",No issues
BK-02797,XT-00855,Photoshoot,2024-12-07,1,Accra,NGN,1247000.0,0.1,1122300.0,False,Completed,Repeat Client,True,RAW files delivered on 2 x 1TB SSD,No issues
BK-02798,XT-00845,Studio Rental,2024-12-07,2,Abuja,NGN,1622000.0,0.0,1622000.0,False,Completed,Agency Partner,True,"Overtime: crew stayed till 2am, billed separately",No issues
BK-02799,XT-01410,Studio Rental,2024-12-08,2,Dubai,NGN,1175778.6,0.0,1175778.6,True,Postponed,Repeat Client,False,RAW files delivered on 2 x 1TB SSD,fx_rate_carried_from_earlier_day
BK-02800,XT-00505,Commercial / TVC,2024-12-08,1,Atlanta,NGN,81700723.8,0.0,81700723.8,True,Completed,Agency Partner,False,RAW files delivered on 2 x 1TB SSD,fx_rate_carried_from_earlier_day
BK-02801,XT-00224,Studio Rental,2024-12-08,2,Lagos,NGN,322000.0,0.0,322000.0,False,Postponed,Agency Partner,False,Not applicable,No issues
BK-02802,XT-01872,Unknown,2024-12-09,1,Ibadan,NGN,5709000.0,0.0,5709000.0,False,Invoiced,TikTok,True,Not applicable,"shoot_days_counted_from_timesheets,service_type_missing"
BK-02803,XT-01724,Wedding Film,2024-12-09,3,Lagos,NGN,11024000.0,0.0,11024000.0,False,Completed,Agency Partner,True,"See contract, clause 4b - travel, per diem",location_city_taken_from_client
BK-02804,XT-01135,Wedding Film,2024-12-10,3,London,NGN,18531803.85,0.1,16678623.47,True,Postponed,Unknown,True,"half payment received, balance pending",No issues
BK-02805,XT-01473,Unknown,2024-12-10,1,Accra,NGN,5813000.0,0.0,5813000.0,False,Invoiced,Instagram,True,Not applicable,service_type_missing
BK-02806,XT-01341,Commercial / TVC,2024-12-10,1,Accra,NGN,45075000.0,0.1,40567500.0,False,Completed,Agency Partner,True,"See contract, clause 4b - travel, per diem",No issues
BK-02807,XT-00125,Studio Rental,2024-12-10,1,Lagos,NGN,521000.0,0.1,468900.0,False,In Production,TikTok,True,Not applicable,No issues
BK-02808,XT-00116,Wedding Film,2024-12-10,1,Abuja,NGN,4339000.0,0.0,4339000.0,False,Completed,Google,False,Not applicable,No issues
BK-02809,XT-00313,Wedding Film,2024-12-11,1,Kano,NGN,3540000.0,0.0,3540000.0,False,Completed,Walk-in,True,Not applicable,No issues
BK-02810,XT-01103,Photoshoot,2024-12-11,1,Port Harcourt,NGN,2281000.0,0.0,2281000.0,False,Invoiced,Repeat Client,True,location permit paid by client,No issues
BK-02811,XT-00904,Wedding Film,2024-12-11,1,Accra,NGN,4164000.0,0.0,4164000.0,False,Completed,Agency Partner,True,Not applicable,location_city_taken_from_client
BK-02812,XT-01567,Wedding Film,2024-12-11,3,Lagos,NGN,9692000.0,0.0,9692000.0,False,Completed,Google,False,client rescheduled once,No issues
BK-02813,XT-00580,Event Coverage,2024-12-11,1,Lagos,NGN,1364000.0,0.0,1364000.0,False,Completed,Repeat Client,True,"See contract, clause 4b - travel, per diem",No issues
BK-02814,XT-01146,Studio Rental,2024-12-11,2,Lagos,NGN,1219000.0,0.0,1219000.0,False,Invoiced,Instagram,True,client rescheduled once,No issues
BK-02815,XT-00788,Music Video,2024-12-11,1,Lagos,NGN,18603000.0,0.0,18603000.0,False,Completed,Repeat Client,True,RAW files delivered on 2 x 1TB SSD,No issues
BK-02816,XT-01484,Studio Rental,2024-12-12,1,Lagos,NGN,979000.0,0.0,979000.0,False,Completed,Google,False,"half payment received, balance pending",No issues
BK-02817,XT-01277,Commercial / TVC,2024-12-12,4,Lagos,NGN,60023000.0,0.0,60023000.0,False,Completed,Referral,True,Not applicable,No issues
BK-02818,XT-00658,Commercial / TVC,2024-12-12,1,Kano,NGN,11956000.0,0.0,11956000.0,False,Completed,Walk-in,True,"Overtime: crew stayed till 2am, billed separately",No issues
BK-02819,XT-00963,Event Coverage,2024-12-13,1,Abuja,NGN,4097000.0,0.0,4097000.0,False,In Production,Walk-in,False,client rescheduled once,No issues
BK-02820,XT-01582,Wedding Film,2024-12-13,1,Kano,NGN,3454000.0,0.0,3454000.0,False,Invoiced,Repeat Client,True,location permit paid by client,No issues
BK-02821,XT-01860,Studio Rental,2024-12-13,3,Abuja,NGN,1974000.0,0.0,1974000.0,False,Completed,Referral,True,"Client said ""make it cinematic, like Nolan""",location_city_taken_from_client
BK-02822,XT-01530,Music Video,2024-12-14,1,Atlanta,NGN,32323785.6,0.0,32323785.6,True,Postponed,Repeat Client,True,Not applicable,fx_rate_carried_from_earlier_day
BK-02823,XT-00676,Wedding Film,2024-12-14,1,Enugu,NGN,7229000.0,0.0,7229000.0,False,Cancelled,Unknown,True,Not applicable,No issues
BK-02824,XT-00293,Event Coverage,2024-12-14,1,Lagos,NGN,5219000.0,0.0,5219000.0,False,Invoiced,Google,True,Not applicable,shoot_days_counted_from_timesheets
BK-02825,XT-00407,Corporate Documentary,2024-12-14,1,Lagos,NGN,16845000.0,0.0,16845000.0,False,Completed,Referral,True,Not applicable,No issues
BK-02826,XT-01882,Event Coverage,2024-12-15,2,Port Harcourt,NGN,5657000.0,0.0,5657000.0,False,Completed,Unknown,True,drone denied by airport authority,No issues
BK-02827,XT-01060,Event Coverage,2024-12-15,2,Accra,NGN,6103000.0,0.0,6103000.0,False,In Production,Unknown,True,"Overtime: crew stayed till 2am, billed separately",No issues
BK-02828,XT-01693,Wedding Film,2024-12-15,2,London,NGN,11089207.71,0.05,10534747.32,True,Completed,Agency Partner,True,location permit paid by client,fx_rate_carried_from_earlier_day
BK-02829,XT-00971,Music Video,2024-12-15,1,Dubai,NGN,38782052.0,0.0,38782052.0,True,Completed,Agency Partner,True,"See contract, clause 4b - travel, per diem",fx_rate_carried_from_earlier_day
BK-02830,XT-00442,Photoshoot,2024-12-15,2,Lagos,NGN,1639000.0,0.0,1639000.0,False,Completed,Walk-in,False,Not applicable,No issues
BK-02831,XT-01543,Photoshoot,2024-12-15,2,Lagos,NGN,4266000.0,0.0,4266000.0,False,Postponed,Agency Partner,True,location permit paid by client,No issues
BK-02832,XT-00081,Photoshoot,2024-12-16,1,Lagos,NGN,783000.0,0.0,783000.0,False,Postponed,Walk-in,True,"half payment received, balance pending",No issues
BK-02833,XT-00806,Music Video,2024-12-16,1,London,NGN,23684049.74,0.0,23684049.74,True,Cancelled,Referral,True,Not applicable,No issues
BK-02834,XT-00036,Photoshoot,2024-12-17,1,Abuja,NGN,3563000.0,0.0,3563000.0,False,Postponed,Agency Partner,False,"See contract, clause 4b - travel, per diem",No issues
BK-02835,XT-00153,Wedding Film,2024-12-17,1,Accra,NGN,3881000.0,0.0,3881000.0,False,Invoiced,Unknown,True,"See contract, clause 4b - travel, per diem",No issues
BK-02836,XT-00630,Wedding Film,2024-12-17,3,Enugu,NGN,8107000.0,0.0,8107000.0,False,Completed,Walk-in,False,"half payment received, balance pending",shoot_days_counted_from_timesheets
BK-02837,XT-00457,Event Coverage,2024-12-17,1,Abuja,NGN,5100000.0,0.05,4845000.0,False,Invoiced,TikTok,True,"See contract, clause 4b - travel, per diem",No issues
BK-02838,XT-00623,Corporate Documentary,2024-12-18,2,Kano,NGN,12059000.0,0.0,12059000.0,False,Cancelled,Agency Partner,True,Not applicable,No issues
BK-02839,XT-01027,Commercial / TVC,2024-12-19,4,London,NGN,79069562.38,0.0,79069562.38,True,Invoiced,Agency Partner,True,Not applicable,No issues
BK-02840,XT-01442,Music Video,2024-12-19,2,Lagos,NGN,16751000.0,0.0,16751000.0,False,Invoiced,Repeat Client,Unknown,Not applicable,vat_applied_conflicting_duplicates
BK-02841,XT-00844,Event Coverage,2024-12-20,1,Port Harcourt,NGN,974000.0,0.0,974000.0,False,Completed,Instagram,True,location permit paid by client,No issues
BK-02842,XT-00607,Unknown,2024-12-20,1,Accra,NGN,4364000.0,0.0,4364000.0,False,Completed,Unknown,True,location permit paid by client,service_type_missing
BK-02843,XT-00405,Wedding Film,2024-12-20,1,Atlanta,NGN,13303143.39,0.0,13303143.39,True,Completed,TikTok,False,"Overtime: crew stayed till 2am, billed separately",No issues
BK-02844,XT-00066,Music Video,2024-12-21,1,Atlanta,NGN,35104609.34,0.0,35104609.34,True,Postponed,Instagram,True,Not applicable,fx_rate_carried_from_earlier_day
BK-02845,XT-00382,Music Video,2024-12-21,1,Port Harcourt,NGN,22465000.0,0.0,22465000.0,False,Completed,Walk-in,False,location permit paid by client,No issues
BK-02846,XT-01011,Studio Rental,2024-12-21,1,Lagos,NGN,1150000.0,0.0,1150000.0,False,Cancelled,Agency Partner,False,"See contract, clause 4b - travel, per diem",No issues
BK-02847,XT-01028,Music Video,2024-12-21,2,Dubai,NGN,42720413.79,0.0,42720413.79,True,Completed,Unknown,True,Not applicable,fx_rate_carried_from_earlier_day
BK-02848,XT-01186,Event Coverage,2024-12-22,1,Abuja,NGN,2737000.0,0.0,2737000.0,False,In Production,Repeat Client,False,drone denied by airport authority,No issues
BK-02849,XT-00464,Photoshoot,2024-12-22,1,Lagos,NGN,2653000.0,0.05,2520350.0,False,Postponed,Agency Partner,True,Not applicable,No issues
BK-02850,XT-01212,Event Coverage,2024-12-22,1,Lagos,NGN,1331000.0,0.0,1331000.0,False,Cancelled,Agency Partner,True,Not applicable,location_city_taken_from_client
BK-02851,XT-00132,Photoshoot,2024-12-22,1,Ibadan,NGN,1065000.0,0.0,1065000.0,False,Completed,Walk-in,False,"half payment received, balance pending",No issues
BK-02852,XT-01099,Unknown,2024-12-23,1,Abuja,NGN,4024000.0,0.0,4024000.0,False,Invoiced,Walk-in,True,"Overtime: crew stayed till 2am, billed separately","location_city_taken_from_client,service_type_missing"
BK-02853,XT-00553,Unknown,2024-12-23,2,Lagos,NGN,1705000.0,0.0,1705000.0,False,Completed,Instagram,True,drone denied by airport authority,service_type_missing
BK-02854,XT-01802,Wedding Film,2024-12-23,1,Johannesburg,NGN,2485000.0,0.0,2485000.0,False,Completed,TikTok,False,location permit paid by client,No issues
BK-02855,XT-01627,Music Video,2024-12-24,1,Lagos,NGN,4239000.0,0.0,4239000.0,False,Unknown,Repeat Client,True,client rescheduled once,status_missing
BK-02856,XT-01293,Wedding Film,2024-12-24,1,Johannesburg,NGN,5475000.0,0.0,5475000.0,False,Cancelled,Instagram,True,"See contract, clause 4b - travel, per diem",No issues
BK-02857,XT-00920,Event Coverage,2024-12-24,1,Abuja,NGN,1652000.0,0.0,1652000.0,False,Completed,Referral,True,location permit paid by client,No issues
BK-02858,XT-01760,Corporate Documentary,2024-12-24,5,Johannesburg,NGN,39376000.0,0.15,33469600.0,False,Completed,Referral,True,"See contract, clause 4b - travel, per diem",No issues
BK-02859,XT-00558,Wedding Film,2024-12-24,1,Lagos,NGN,6992000.0,0.0,6992000.0,False,Unknown,Unknown,False,Not applicable,status_missing
BK-02860,XT-01608,Photoshoot,2024-12-25,2,Lagos,NGN,1540000.0,0.0,1540000.0,False,In Production,Instagram,True,Not applicable,No issues
BK-02861,XT-01257,Photoshoot,2024-12-25,1,Port Harcourt,NGN,2234000.0,0.0,2234000.0,False,In Production,TikTok,True,Not applicable,No issues
BK-02862,XT-00553,Wedding Film,2024-12-25,1,Lagos,NGN,6542000.0,0.0,6542000.0,False,Invoiced,Unknown,False,"half payment received, balance pending",No issues
BK-02863,XT-01370,Wedding Film,2024-12-25,1,Lagos,NGN,2333000.0,0.0,2333000.0,False,Cancelled,TikTok,False,drone denied by airport authority,No issues
BK-02864,XT-00347,Photoshoot,2024-12-25,1,Abuja,NGN,604000.0,0.0,604000.0,False,Completed,Unknown,True,client rescheduled once,No issues
BK-02865,XT-00749,Music Video,2024-12-25,5,Lagos,NGN,44446000.0,0.05,42223700.0,False,Invoiced,Walk-in,True,location permit paid by client,No issues
BK-02866,XT-00012,Wedding Film,2024-12-26,1,Accra,NGN,7359000.0,0.0,7359000.0,False,Completed,Repeat Client,True,RAW files delivered on 2 x 1TB SSD,No issues
BK-02867,XT-01244,Corporate Documentary,2024-12-26,1,Atlanta,NGN,12103897.79,0.0,12103897.79,True,Completed,Unknown,False,"half payment received, balance pending",No issues
BK-02868,XT-01866,Wedding Film,2024-12-26,1,Port Harcourt,NGN,4361000.0,0.05,4142950.0,False,Completed,Agency Partner,True,Not applicable,No issues
BK-02869,XT-00750,Photoshoot,2024-12-26,1,London,NGN,7124365.52,0.0,7124365.52,True,Postponed,Google,False,"See contract, clause 4b - travel, per diem",No issues
BK-02870,XT-00818,Corporate Documentary,2024-12-27,1,London,NGN,34340838.29,0.0,34340838.29,True,Completed,Agency Partner,True,"Client said ""make it cinematic, like Nolan""",No issues
BK-02871,XT-00148,Wedding Film,2024-12-27,1,Lagos,NGN,2838000.0,0.0,2838000.0,False,Completed,Referral,True,"Client said ""make it cinematic, like Nolan""",shoot_days_counted_from_timesheets
BK-02872,XT-01403,Studio Rental,2024-12-27,1,London,NGN,3111791.17,0.0,3111791.17,True,Completed,Repeat Client,True,RAW files delivered on 2 x 1TB SSD,No issues
BK-02873,XT-00664,Wedding Film,2024-12-28,1,Abuja,NGN,7247000.0,0.0,7247000.0,False,Completed,Google,False,"Overtime: crew stayed till 2am, billed separately",No issues
BK-02874,XT-00325,Studio Rental,2024-12-28,1,Accra,NGN,261000.0,0.0,261000.0,False,Cancelled,Agency Partner,False,drone denied by airport authority,No issues
BK-02875,XT-01791,Studio Rental,2024-12-28,2,Dubai,NGN,4035347.1,0.0,4035347.1,True,Unknown,Instagram,True,Not applicable,"fx_rate_carried_from_earlier_day,status_missing"
BK-02876,XT-01121,Short Film,2024-12-28,1,Enugu,NGN,28025000.0,0.0,28025000.0,False,Postponed,Repeat Client,True,Not applicable,No issues
BK-02877,XT-00333,Music Video,2024-12-28,1,Atlanta,NGN,29953430.1,0.0,29953430.1,True,Cancelled,Instagram,False,"Overtime: crew stayed till 2am, billed separately",fx_rate_carried_from_earlier_day
BK-02878,XT-00357,Photoshoot,2024-12-28,1,Lagos,NGN,2100000.0,0.0,2100000.0,False,Postponed,TikTok,False,"See contract, clause 4b - travel, per diem",No issues
BK-02879,XT-00749,Photoshoot,2024-12-28,1,Lagos,NGN,2300000.0,0.0,2300000.0,False,Completed,Unknown,True,RAW files delivered on 2 x 1TB SSD,location_city_taken_from_client
BK-02880,XT-01531,Commercial / TVC,2024-12-28,1,Accra,NGN,14350000.0,0.0,14350000.0,False,Postponed,Walk-in,True,location permit paid by client,No issues
BK-02881,XT-00546,Event Coverage,2024-12-28,1,Nairobi,NGN,3304000.0,0.0,3304000.0,False,Invoiced,TikTok,True,"See contract, clause 4b - travel, per diem",No issues
BK-02882,XT-01771,Commercial / TVC,2024-12-29,1,Dubai,NGN,36514970.1,0.0,36514970.1,True,Completed,Repeat Client,False,RAW files delivered on 2 x 1TB SSD,fx_rate_carried_from_earlier_day
BK-02883,XT-01714,Wedding Film,2024-12-29,1,Abuja,NGN,2901000.0,0.0,2901000.0,False,Cancelled,Agency Partner,True,"Overtime: crew stayed till 2am, billed separately",No issues
BK-02884,XT-00682,Music Video,2024-12-29,1,Lagos,NGN,13234000.0,0.0,13234000.0,False,In Production,Referral,False,location permit paid by client,No issues
BK-02885,XT-01777,Commercial / TVC,2024-12-29,1,Port Harcourt,NGN,37475000.0,0.0,37475000.0,False,Postponed,Instagram,True,Not applicable,No issues
BK-02886,XT-01497,Wedding Film,2024-12-30,1,Atlanta,NGN,12162605.22,0.0,12162605.22,True,Unknown,Unknown,False,Not applicable,status_missing
BK-02887,XT-01103,Photoshoot,2024-12-30,5,Port Harcourt,NGN,8571000.0,0.0,8571000.0,False,Completed,Google,False,"half payment received, balance pending",No issues
BK-02888,XT-00193,Event Coverage,2024-12-30,1,Lagos,NGN,3596000.0,0.05,3416200.0,False,In Production,Google,True,Not applicable,No issues
BK-02889,XT-00964,Event Coverage,2024-12-30,1,Abuja,NGN,1644000.0,0.0,1644000.0,False,Completed,Referral,True,"See contract, clause 4b - travel, per diem",No issues
BK-02890,XT-00257,Event Coverage,2024-12-30,1,Lagos,NGN,5650000.0,0.0,5650000.0,False,Invoiced,TikTok,True,Not applicable,No issues
BK-02891,XT-01458,Event Coverage,2024-12-31,1,Ibadan,NGN,4765000.0,0.0,4765000.0,False,Completed,Unknown,True,Not applicable,No issues
BK-02892,XT-01106,Corporate Documentary,2024-12-31,1,Johannesburg,NGN,5819000.0,0.0,5819000.0,False,Completed,Google,True,Not applicable,No issues
BK-02893,XT-01498,Wedding Film,2024-12-31,3,Lagos,NGN,6331000.0,0.0,6331000.0,False,Invoiced,TikTok,True,"Overtime: crew stayed till 2am, billed separately",No issues
BK-02894,XT-01549,Music Video,2024-12-31,1,Abuja,NGN,8121000.0,0.0,8121000.0,False,Completed,Agency Partner,False,Not applicable,No issues
BK-02895,XT-01214,Photoshoot,2024-12-31,1,Lagos,NGN,2391000.0,0.05,2271450.0,False,Completed,Google,False,location permit paid by client,No issues
