booking_id,client_id,service_type,shoot_date,shoot_days,location_city,currency,gross_amount_ngn,discount_pct,net_amount_ngn,fx_converted,status,lead_source,notes,dq_flags
BK-01850,XT-00135,Corporate Documentary,2023-12-04,1,Lagos,NGN,5422000.0,0.1,4879800.0,False,Completed,Referral,"See contract, clause 4b - travel, per diem",No issues
BK-01851,XT-01423,Studio Rental,2023-12-04,1,Ibadan,NGN,300000.0,0.0,300000.0,False,In Production,Unknown,Not applicable,No issues
BK-01852,XT-00007,Wedding Film,2023-12-04,1,Port Harcourt,NGN,3143000.0,0.0,3143000.0,False,Completed,Walk-in,Not applicable,No issues
BK-01853,XT-00042,Event Coverage,2023-12-04,2,Abuja,NGN,2171000.0,0.05,2062450.0,False,In Production,Google,drone denied by airport authority,No issues
BK-01854,XT-00038,Event Coverage,2023-12-05,1,Lagos,NGN,3799000.0,0.0,3799000.0,False,Completed,Unknown,Not applicable,No issues
BK-01855,XT-01224,Wedding Film,2023-12-05,1,Ibadan,NGN,6050000.0,0.0,6050000.0,False,Postponed,Instagram,"See contract, clause 4b - travel, per diem",No issues
BK-01856,XT-00568,Photoshoot,2023-12-05,3,Accra,NGN,6124000.0,0.0,6124000.0,False,Completed,Walk-in,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01857,XT-00818,Wedding Film,2023-12-05,1,London,NGN,4775891.93,0.0,4775891.93,True,Postponed,Referral,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01858,XT-01591,Event Coverage,2023-12-05,5,Atlanta,NGN,8383305.6,0.0,8383305.6,True,Completed,Unknown,drone denied by airport authority,No issues
BK-01859,XT-00586,Photoshoot,2023-12-05,1,Ibadan,NGN,2808000.0,0.0,2808000.0,False,Cancelled,Walk-in,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01860,XT-00405,Studio Rental,2023-12-06,1,Atlanta,NGN,286360.8,0.0,286360.8,True,Completed,Repeat Client,Not applicable,No issues
BK-01861,XT-00704,Photoshoot,2023-12-06,2,Port Harcourt,NGN,1189000.0,0.0,1189000.0,False,In Production,Agency Partner,"Overtime: crew stayed till 2am, billed separately",shoot_days_counted_from_timesheets
BK-01862,XT-00917,Corporate Documentary,2023-12-06,1,Lagos,NGN,7841000.0,0.0,7841000.0,False,Postponed,TikTok,"Overtime: crew stayed till 2am, billed separately",shoot_days_counted_from_timesheets
BK-01863,XT-01338,Studio Rental,2023-12-07,1,Lagos,NGN,662000.0,0.0,662000.0,False,Postponed,Agency Partner,"Client said ""make it cinematic, like Nolan""",location_city_taken_from_client
BK-01864,XT-00348,Studio Rental,2023-12-07,1,Atlanta,NGN,679281.2,0.0,679281.2,True,Completed,Referral,"half payment received, balance pending",No issues
BK-01865,XT-00547,Unknown,2023-12-07,1,Lagos,NGN,3170000.0,0.0,3170000.0,False,In Production,Agency Partner,RAW files delivered on 2 x 1TB SSD,service_type_missing
BK-01866,XT-01686,Music Video,2023-12-07,1,Port Harcourt,NGN,7954000.0,0.0,7954000.0,False,Completed,Unknown,Not applicable,No issues
BK-01867,XT-00433,Studio Rental,2023-12-08,1,Enugu,NGN,1241000.0,0.0,1241000.0,False,Completed,Walk-in,Not applicable,location_city_taken_from_client
BK-01868,XT-00568,Wedding Film,2023-12-08,1,Accra,NGN,2080000.0,0.0,2080000.0,False,Completed,Repeat Client,"half payment received, balance pending",No issues
BK-01869,XT-00426,Event Coverage,2023-12-08,2,Port Harcourt,NGN,4434000.0,0.0,4434000.0,False,Completed,Unknown,Not applicable,No issues
BK-01870,XT-00532,Studio Rental,2023-12-08,3,Kano,NGN,1641000.0,0.0,1641000.0,False,Completed,Google,Not applicable,location_city_taken_from_client
BK-01871,XT-00834,Event Coverage,2023-12-10,1,Lagos,NGN,1408000.0,0.0,1408000.0,False,Completed,Walk-in,"Client said ""make it cinematic, like Nolan""",No issues
BK-01872,XT-01448,Music Video,2023-12-10,1,Kano,NGN,3537000.0,0.05,3360150.0,False,Completed,Referral,"See contract, clause 4b - travel, per diem",No issues
BK-01873,XT-01200,Commercial / TVC,2023-12-10,1,Johannesburg,NGN,33201000.0,0.0,33201000.0,False,Completed,Repeat Client,Not applicable,No issues
BK-01874,XT-00902,Wedding Film,2023-12-10,4,Port Harcourt,NGN,12490000.0,0.1,11241000.0,False,In Production,Referral,Not applicable,No issues
BK-01875,XT-01461,Photoshoot,2023-12-11,1,London,NGN,699304.07,0.0,699304.07,True,Completed,Walk-in,"half payment received, balance pending",shoot_days_counted_from_timesheets
BK-01876,XT-00239,Studio Rental,2023-12-11,2,Atlanta,NGN,523800.0,0.0,523800.0,True,Completed,Unknown,Not applicable,No issues
BK-01877,XT-00017,Commercial / TVC,2023-12-12,2,Abuja,NGN,55989000.0,0.05,53189550.0,False,Completed,TikTok,Not applicable,No issues
BK-01878,XT-00302,Studio Rental,2023-12-12,1,Dubai,NGN,667845.0,0.0,667845.0,True,Completed,Unknown,"Client said ""make it cinematic, like Nolan""","location_city_taken_from_client,fx_rate_carried_from_earlier_day"
BK-01879,XT-01885,Event Coverage,2023-12-12,4,Abuja,NGN,6856000.0,0.0,6856000.0,False,Completed,Walk-in,Not applicable,No issues
BK-01880,XT-00737,Wedding Film,2023-12-12,2,Lagos,NGN,3442000.0,0.0,3442000.0,False,Cancelled,Google,RAW files delivered on 2 x 1TB SSD,No issues
BK-01881,XT-01309,Event Coverage,2023-12-13,1,Abuja,NGN,3112000.0,0.0,3112000.0,False,In Production,Instagram,client rescheduled once,No issues
BK-01882,XT-00969,Music Video,2023-12-13,1,Johannesburg,NGN,19346000.0,0.0,19346000.0,False,Postponed,Agency Partner,client rescheduled once,No issues
BK-01883,XT-00977,Studio Rental,2023-12-13,1,Lagos,NGN,1397000.0,0.0,1397000.0,False,Completed,Agency Partner,location permit paid by client,No issues
BK-01884,XT-01723,Event Coverage,2023-12-13,1,Lagos,NGN,3047000.0,0.0,3047000.0,False,Postponed,Agency Partner,client rescheduled once,No issues
BK-01885,XT-00977,Photoshoot,2023-12-14,1,Lagos,NGN,2560000.0,0.0,2560000.0,False,In Production,Unknown,"half payment received, balance pending",No issues
BK-01886,XT-00250,Corporate Documentary,2023-12-14,1,Accra,NGN,12586000.0,0.0,12586000.0,False,Completed,TikTok,drone denied by airport authority,No issues
BK-01887,XT-01665,Photoshoot,2023-12-14,2,Lagos,NGN,3312000.0,0.0,3312000.0,False,Completed,Google,Not applicable,No issues
BK-01888,XT-01768,Event Coverage,2023-12-14,2,London,NGN,4085912.93,0.0,4085912.93,True,Completed,Unknown,Not applicable,location_city_taken_from_client
BK-01889,XT-00378,Photoshoot,2023-12-14,1,Abuja,NGN,2445000.0,0.0,2445000.0,False,Invoiced,Repeat Client,RAW files delivered on 2 x 1TB SSD,No issues
BK-01890,XT-01731,Corporate Documentary,2023-12-15,5,Lagos,NGN,29038000.0,0.0,29038000.0,False,Completed,Unknown,location permit paid by client,No issues
BK-01891,XT-00805,Short Film,2023-12-15,2,Lagos,NGN,21168000.0,0.0,21168000.0,False,Completed,Instagram,RAW files delivered on 2 x 1TB SSD,No issues
BK-01892,XT-01134,Wedding Film,2023-12-16,1,Abuja,NGN,4160000.0,0.0,4160000.0,False,Completed,Agency Partner,"half payment received, balance pending",No issues
BK-01893,XT-01480,Unknown,2023-12-16,3,Abuja,NGN,1399000.0,0.0,1399000.0,False,In Production,Walk-in,Not applicable,service_type_missing
BK-01894,XT-00533,Studio Rental,2023-12-16,2,Lagos,NGN,789000.0,0.0,789000.0,False,Unknown,Unknown,Not applicable,"location_city_taken_from_client,status_missing"
BK-01895,XT-01404,Wedding Film,2023-12-16,1,Lagos,NGN,6560000.0,0.0,6560000.0,False,Completed,Instagram,"Client said ""make it cinematic, like Nolan""",No issues
BK-01896,XT-01115,Event Coverage,2023-12-16,1,Lagos,NGN,1781000.0,0.0,1781000.0,False,Completed,Unknown,location permit paid by client,No issues
BK-01897,XT-01704,Short Film,2023-12-16,1,Lagos,NGN,4727000.0,0.0,4727000.0,False,Completed,TikTok,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01898,XT-01348,Photoshoot,2023-12-17,2,Abuja,NGN,2222000.0,0.0,2222000.0,False,Completed,Repeat Client,"half payment received, balance pending",No issues
BK-01899,XT-01244,Event Coverage,2023-12-17,1,Atlanta,NGN,4352097.6,0.0,4352097.6,True,In Production,Referral,"half payment received, balance pending",fx_rate_carried_from_earlier_day
BK-01900,XT-00303,Event Coverage,2023-12-17,1,Port Harcourt,NGN,4417000.0,0.0,4417000.0,False,Cancelled,Instagram,location permit paid by client,No issues
BK-01901,XT-00110,Event Coverage,2023-12-17,2,Kano,NGN,2579000.0,0.05,2450050.0,False,Completed,Repeat Client,location permit paid by client,No issues
BK-01902,XT-00602,Wedding Film,2023-12-18,2,Atlanta,NGN,7574376.8,0.0,7574376.8,True,Completed,Google,client rescheduled once,No issues
BK-01903,XT-00878,Wedding Film,2023-12-18,1,Abuja,NGN,3189000.0,0.0,3189000.0,False,Completed,Agency Partner,Not applicable,No issues
BK-01904,XT-00642,Photoshoot,2023-12-19,1,London,NGN,2741771.21,0.0,2741771.21,True,In Production,Repeat Client,"See contract, clause 4b - travel, per diem",No issues
BK-01905,XT-01440,Music Video,2023-12-19,1,Lagos,NGN,11480000.0,0.0,11480000.0,False,Completed,Unknown,client rescheduled once,No issues
BK-01906,XT-00367,Commercial / TVC,2023-12-20,1,Abuja,NGN,25376000.0,0.0,25376000.0,False,Invoiced,Unknown,Not applicable,No issues
BK-01907,XT-01728,Photoshoot,2023-12-20,1,Dubai,NGN,1750820.63,0.0,1750820.63,True,In Production,Walk-in,"See contract, clause 4b - travel, per diem",shoot_days_counted_from_timesheets
BK-01908,XT-00372,Photoshoot,2023-12-21,1,Lagos,NGN,2905000.0,0.0,2905000.0,False,Invoiced,Unknown,Not applicable,No issues
BK-01909,XT-00510,Short Film,2023-12-21,1,Ibadan,NGN,17298000.0,0.0,17298000.0,False,Completed,Instagram,"Overtime: crew stayed till 2am, billed separately",location_city_taken_from_client
BK-01910,XT-00115,Short Film,2023-12-21,2,Abuja,NGN,18292000.0,0.0,18292000.0,False,Completed,Referral,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01911,XT-01588,Event Coverage,2023-12-22,3,Abuja,NGN,5359000.0,0.0,5359000.0,False,Postponed,Referral,RAW files delivered on 2 x 1TB SSD,No issues
BK-01912,XT-01271,Corporate Documentary,2023-12-22,1,Johannesburg,NGN,5436000.0,0.15,4620600.0,False,Cancelled,Walk-in,"Client said ""make it cinematic, like Nolan""",No issues
BK-01913,XT-00012,Wedding Film,2023-12-23,1,Accra,NGN,5827000.0,0.0,5827000.0,False,Completed,Walk-in,Not applicable,No issues
BK-01914,XT-00993,Wedding Film,2023-12-23,2,Johannesburg,NGN,6986000.0,0.0,6986000.0,False,In Production,Referral,Not applicable,No issues
BK-01915,XT-00938,Photoshoot,2023-12-23,1,Dubai,NGN,1652388.1,0.0,1652388.1,True,Unknown,Google,Not applicable,"fx_rate_carried_from_earlier_day,status_missing"
BK-01916,XT-01558,Studio Rental,2023-12-23,2,Port Harcourt,NGN,1397000.0,0.1,1257300.0,False,Postponed,Walk-in,location permit paid by client,location_city_taken_from_client
BK-01917,XT-00755,Event Coverage,2023-12-23,1,Abuja,NGN,2196000.0,0.0,2196000.0,False,Invoiced,Walk-in,"See contract, clause 4b - travel, per diem",No issues
BK-01918,XT-01289,Wedding Film,2023-12-23,2,Lagos,NGN,9829000.0,0.0,9829000.0,False,Unknown,Repeat Client,Not applicable,status_missing
BK-01919,XT-01741,Unknown,2023-12-23,1,Lagos,NGN,3176000.0,0.0,3176000.0,False,In Production,TikTok,"Client said ""make it cinematic, like Nolan""",service_type_missing
BK-01920,XT-00385,Unknown,2023-12-23,1,Lagos,NGN,14930000.0,0.0,14930000.0,False,Completed,Unknown,Not applicable,service_type_missing
BK-01921,XT-01734,Music Video,2023-12-23,2,Lagos,NGN,14524000.0,0.0,14524000.0,False,Completed,Google,Not applicable,No issues
BK-01922,XT-01076,Music Video,2023-12-24,2,Abuja,NGN,9961000.0,0.0,9961000.0,False,Completed,TikTok,drone denied by airport authority,No issues
BK-01923,XT-00811,Studio Rental,2023-12-24,1,London,NGN,655969.47,0.0,655969.47,True,Cancelled,Unknown,"Overtime: crew stayed till 2am, billed separately",fx_rate_carried_from_earlier_day
BK-01924,XT-01677,Event Coverage,2023-12-24,1,Lagos,NGN,2242000.0,0.15,1905700.0,False,Invoiced,Walk-in,"Client said ""make it cinematic, like Nolan""",No issues
BK-01925,XT-01731,Unknown,2023-12-24,1,Lagos,NGN,1450000.0,0.0,1450000.0,False,Completed,Referral,RAW files delivered on 2 x 1TB SSD,service_type_missing
BK-01926,XT-00322,Studio Rental,2023-12-24,2,Lagos,NGN,268000.0,0.0,268000.0,False,In Production,TikTok,Not applicable,No issues
BK-01927,XT-00330,Photoshoot,2023-12-24,1,Lagos,NGN,1660000.0,0.0,1660000.0,False,Completed,Google,Not applicable,No issues
BK-01928,XT-01698,Event Coverage,2023-12-25,1,Enugu,NGN,2674000.0,0.0,2674000.0,False,In Production,Google,"Overtime: crew stayed till 2am, billed separately",currency_inferred_from_client_other_bookings
BK-01929,XT-00832,Event Coverage,2023-12-25,1,Abuja,NGN,1127000.0,0.0,1127000.0,False,Completed,Referral,client rescheduled once,No issues
BK-01930,XT-00044,Event Coverage,2023-12-25,2,Johannesburg,NGN,3829000.0,0.0,3829000.0,False,Completed,Instagram,Not applicable,No issues
BK-01931,XT-00275,Photoshoot,2023-12-25,1,Lagos,NGN,1949000.0,0.0,1949000.0,False,Completed,Unknown,client rescheduled once,No issues
BK-01932,XT-00212,Photoshoot,2023-12-25,Unknown,Accra,NGN,597000.0,0.0,597000.0,False,Cancelled,Walk-in,"Client said ""make it cinematic, like Nolan""",shoot_days_missing
BK-01933,XT-00591,Music Video,2023-12-26,3,London,NGN,21987189.7,0.0,21987189.7,True,Completed,Google,Not applicable,No issues
BK-01934,XT-00424,Music Video,2023-12-26,1,Nairobi,NGN,14599000.0,0.0,14599000.0,False,Cancelled,Instagram,"Client said ""make it cinematic, like Nolan""",No issues
BK-01935,XT-00900,Studio Rental,2023-12-26,4,Abuja,NGN,1240000.0,0.0,1240000.0,False,Completed,Walk-in,Not applicable,No issues
BK-01936,XT-00348,Studio Rental,2023-12-26,2,Atlanta,NGN,1834236.38,0.0,1834236.38,True,Invoiced,Unknown,Not applicable,No issues
BK-01937,XT-00916,Wedding Film,2023-12-26,1,Abuja,NGN,6548000.0,0.1,5893200.0,False,Completed,Referral,"See contract, clause 4b - travel, per diem",No issues
BK-01938,XT-01037,Wedding Film,2023-12-27,1,Port Harcourt,NGN,7316000.0,0.0,7316000.0,False,Cancelled,TikTok,location permit paid by client,No issues
BK-01939,XT-01870,Photoshoot,2023-12-27,1,Lagos,NGN,971000.0,0.05,922450.0,False,Completed,Unknown,Not applicable,No issues
BK-01940,XT-00596,Photoshoot,2023-12-27,2,Lagos,NGN,3707000.0,0.0,3707000.0,False,In Production,TikTok,Not applicable,location_city_taken_from_client
BK-01941,XT-01014,Music Video,2023-12-27,3,Accra,NGN,7449000.0,0.0,7449000.0,False,Completed,TikTok,"Overtime: crew stayed till 2am, billed separately",No issues
BK-01942,XT-01707,Music Video,2023-12-28,1,Port Harcourt,NGN,12052000.0,0.0,12052000.0,False,Completed,Google,drone denied by airport authority,shoot_days_counted_from_timesheets
BK-01943,XT-00693,Wedding Film,2023-12-29,1,Ibadan,NGN,5535000.0,0.0,5535000.0,False,Unknown,Referral,"Client said ""make it cinematic, like Nolan""",status_missing
BK-01944,XT-00061,Wedding Film,2023-12-29,1,Lagos,NGN,2087000.0,0.0,2087000.0,False,Invoiced,Repeat Client,Not applicable,shoot_days_counted_from_timesheets
BK-01945,XT-00082,Wedding Film,2023-12-29,1,Atlanta,NGN,4994880.8,0.0,4994880.8,True,Completed,Walk-in,Not applicable,No issues
BK-01946,XT-01629,Music Video,2023-12-29,1,London,NGN,7239946.56,0.0,7239946.56,True,Completed,Agency Partner,"half payment received, balance pending",No issues
BK-01947,XT-01496,Music Video,2023-12-29,1,Abuja,NGN,13834000.0,0.0,13834000.0,False,Completed,Google,"See contract, clause 4b - travel, per diem",shoot_days_counted_from_timesheets
BK-01948,XT-00671,Photoshoot,2023-12-29,1,Dubai,NGN,1042887.2,0.1,938598.48,True,Completed,Walk-in,RAW files delivered on 2 x 1TB SSD,No issues
BK-01949,XT-00184,Unknown,2023-12-30,2,Lagos,NGN,61914000.0,0.0,61914000.0,False,Completed,Instagram,drone denied by airport authority,"shoot_days_counted_from_timesheets,service_type_missing"
BK-01950,XT-01209,Event Coverage,2023-12-30,1,Lagos,NGN,3470000.0,0.0,3470000.0,False,Completed,Repeat Client,Not applicable,No issues
BK-01951,XT-01833,Corporate Documentary,2023-12-30,1,London,NGN,6991364.7,0.0,6991364.7,True,Completed,Walk-in,"Client said ""make it cinematic, like Nolan""",fx_rate_carried_from_earlier_day
BK-01952,XT-01323,Music Video,2023-12-30,Unknown,Abuja,NGN,5148000.0,0.0,5148000.0,False,Cancelled,Repeat Client,Not applicable,shoot_days_missing
BK-01953,XT-01130,Music Video,2023-12-31,1,Abuja,NGN,18724000.0,0.0,18724000.0,False,Completed,Referral,location permit paid by client,No issues
BK-01954,XT-00665,Corporate Documentary,2023-12-31,2,Lagos,NGN,14869000.0,0.0,14869000.0,False,Completed,Referral,Not applicable,No issues
BK-01955,XT-01409,Photoshoot,2023-12-31,2,Enugu,NGN,3646000.0,0.0,3646000.0,False,Completed,Referral,Not applicable,No issues
BK-01956,XT-01829,Photoshoot,2023-12-31,2,Lagos,NGN,1588000.0,0.0,1588000.0,False,Completed,Unknown,drone denied by airport authority,No issues
BK-01957,XT-01583,Studio Rental,2023-12-31,1,Nairobi,NGN,1392000.0,0.0,1392000.0,False,Completed,Referral,RAW files delivered on 2 x 1TB SSD,No issues
BK-01958,XT-00207,Wedding Film,2023-12-31,1,Lagos,NGN,7373000.0,0.0,7373000.0,False,Completed,TikTok,drone denied by airport authority,No issues
